timestamp,node_id,location_name,location_type,building,floor,pm2_5,pm10,co2,co,no2,voc,temperature_c,humidity_pct,occupancy_count
2025-08-30 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.56,31.98,650.7,0.168,8.86,82.6,24.31,86.2,0
2025-08-30 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.0,28.0,622.3,0.335,9.97,95.2,24.3,84.8,0
2025-08-30 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.93,33.55,575.3,0.322,11.1,55.7,24.02,87.0,0
2025-08-30 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.92,31.35,551.5,0.359,11.3,64.6,24.29,87.6,0
2025-08-30 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.65,30.63,524.1,0.307,11.06,54.0,24.35,87.7,0
2025-08-30 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.11,30.61,498.6,0.605,10.9,57.1,24.62,86.6,0
2025-08-30 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.26,32.35,488.4,0.602,13.41,74.9,24.99,85.2,0
2025-08-30 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.97,40.06,479.3,0.537,10.85,69.0,25.44,82.8,0
2025-08-30 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.54,40.6,540.1,0.597,10.0,227.4,26.09,82.4,10
2025-08-30 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.78,37.96,621.3,0.565,10.02,265.1,26.8,81.8,16
2025-08-30 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.43,28.6,686.0,0.318,10.42,229.2,27.13,80.8,19
2025-08-30 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.28,31.6,749.2,0.454,9.7,232.2,27.68,80.7,20
2025-08-30 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.33,26.73,769.1,0.1,11.17,236.5,27.64,81.0,19
2025-08-30 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.3,34.0,779.3,0.1,12.97,244.5,28.24,82.3,16
2025-08-30 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.94,34.05,748.4,0.455,13.7,329.1,28.02,80.7,10
2025-08-30 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.28,32.33,689.7,0.62,10.59,61.6,27.75,83.8,0
2025-08-30 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.43,25.6,641.9,0.866,11.42,54.9,27.93,84.7,0
2025-08-30 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.95,27.81,599.3,0.763,11.69,58.0,27.87,85.2,0
2025-08-30 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.45,32.64,571.7,0.687,10.94,78.7,27.15,86.3,0
2025-08-30 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.01,30.34,541.7,0.722,9.67,96.1,26.41,86.9,0
2025-08-30 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.88,34.84,524.3,0.404,9.99,80.5,26.17,86.7,0
2025-08-30 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.82,32.76,503.3,0.302,11.54,65.0,25.63,86.1,0
2025-08-30 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.73,30.72,489.1,0.249,10.02,60.0,25.35,87.4,0
2025-08-31 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.33,37.63,482.0,0.673,11.6,50.8,24.79,85.6,0
2025-08-31 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.08,31.05,469.6,0.357,11.64,47.6,24.45,85.9,0
2025-08-31 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.54,32.7,455.7,0.1,12.23,64.1,24.55,82.6,0
2025-08-31 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.73,33.35,444.7,0.171,9.7,73.2,24.18,83.9,0
2025-08-31 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.49,27.08,437.7,0.1,11.69,63.9,24.25,83.7,0
2025-08-31 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.06,29.55,431.1,0.232,12.11,63.8,24.3,85.0,0
2025-08-31 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.84,30.22,434.7,0.203,14.14,53.0,24.29,85.2,0
2025-08-31 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.2,34.42,434.0,0.312,12.91,38.6,24.73,83.6,0
2025-08-31 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.77,36.42,426.4,0.569,10.25,30.0,25.59,81.0,0
2025-08-31 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.94,36.94,432.1,0.774,12.13,30.0,26.19,81.2,0
2025-08-31 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,25.5,37.83,432.2,0.412,10.86,41.4,26.7,80.8,0
2025-08-31 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.09,31.57,440.1,0.602,12.17,37.7,27.13,79.2,0
2025-08-31 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.38,31.27,429.0,0.411,11.06,65.0,27.56,78.4,0
2025-08-31 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.89,27.69,425.6,0.444,12.16,71.5,28.14,76.7,0
2025-08-31 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.75,29.22,420.2,0.868,11.2,60.1,27.9,79.6,0
2025-08-31 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.66,28.64,417.1,0.836,10.67,65.7,28.28,78.4,0
2025-08-31 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.57,30.63,417.8,0.856,9.59,43.1,28.35,78.1,0
2025-08-31 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.26,28.62,427.7,0.935,12.15,87.5,27.65,78.4,0
2025-08-31 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.14,26.29,418.4,0.538,11.76,82.6,27.2,76.8,0
2025-08-31 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.43,24.16,414.8,0.415,11.69,57.2,26.55,81.0,0
2025-08-31 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.55,26.28,415.9,0.52,12.15,49.2,26.81,80.9,0
2025-08-31 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.2,32.3,416.6,0.424,10.51,55.6,26.18,80.3,0
2025-08-31 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.01,27.6,418.3,0.569,10.62,56.9,25.57,82.3,0
2025-08-31 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.05,28.61,417.0,0.24,9.13,63.8,25.28,80.5,0
2025-09-01 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.64,30.79,427.2,0.48,10.73,85.8,25.12,79.5,0
2025-09-01 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.14,32.66,431.0,0.566,11.04,97.9,24.53,82.9,0
2025-09-01 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.27,30.75,425.4,0.385,9.05,71.5,24.45,82.7,0
2025-09-01 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.51,29.39,423.0,0.425,11.62,49.9,24.36,81.7,0
2025-09-01 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.99,25.98,420.8,0.334,11.82,59.5,24.08,86.6,0
2025-09-01 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,15.98,25.66,418.1,0.443,11.52,72.9,24.47,86.6,0
2025-09-01 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.1,30.34,428.0,0.602,11.33,56.2,24.74,86.9,0
2025-09-01 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.7,34.85,422.5,0.93,15.12,35.2,24.72,84.5,0
2025-09-01 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.16,35.62,513.7,0.897,14.08,258.2,25.03,83.6,14
2025-09-01 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.96,33.01,651.8,0.709,14.51,314.0,25.51,79.7,22
2025-09-01 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.52,34.79,787.0,0.49,14.77,273.2,26.0,81.7,29
2025-09-01 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.57,35.88,912.2,0.293,11.56,182.5,26.65,85.3,34
2025-09-01 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.57,32.62,1025.2,0.264,7.7,247.2,27.01,81.6,37
2025-09-01 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.7,30.37,1100.8,0.273,9.91,199.2,27.35,81.9,39
2025-09-01 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.0,33.21,1165.9,0.619,10.45,196.8,27.9,81.3,40
2025-09-01 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.68,35.37,1195.9,1.162,10.57,203.4,27.76,80.9,39
2025-09-01 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.67,31.66,1213.2,0.947,10.66,232.6,27.79,82.5,37
2025-09-01 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.75,34.27,1219.5,0.558,12.99,264.4,27.4,82.7,34
2025-09-01 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,26.16,40.51,1187.8,0.484,13.18,216.8,27.09,83.3,29
2025-09-01 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.12,39.07,1124.5,0.426,12.48,198.2,27.16,84.9,22
2025-09-01 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.23,38.35,1064.9,0.329,13.09,194.0,26.83,84.8,14
2025-09-01 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.03,31.89,938.8,0.452,12.33,71.1,26.03,84.3,0
2025-09-01 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.65,25.46,844.9,0.581,12.24,70.2,25.73,83.3,0
2025-09-01 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.78,28.35,767.0,0.421,13.64,30.0,25.28,82.2,0
2025-09-02 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.1,25.39,703.7,0.499,12.81,30.0,24.91,85.1,0
2025-09-02 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,15.82,21.66,653.8,0.346,10.49,40.2,24.46,83.5,0
2025-09-02 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.9,20.68,607.7,0.374,9.81,46.8,23.79,83.1,0
2025-09-02 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,14.38,17.73,578.4,0.559,11.16,37.9,23.89,86.4,0
2025-09-02 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,14.19,23.61,542.8,0.228,11.08,42.1,23.59,86.6,0
2025-09-02 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.16,23.85,528.0,0.349,9.75,67.6,24.14,83.8,0
2025-09-02 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.17,29.89,507.9,0.381,11.68,72.2,24.62,85.1,0
2025-09-02 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.25,26.24,495.1,0.862,14.92,55.1,24.67,85.1,0
2025-09-02 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.57,37.88,567.7,0.993,13.97,297.6,25.01,84.5,14
2025-09-02 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.89,36.84,685.2,0.718,12.71,268.5,25.92,82.2,22
2025-09-02 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,25.29,38.77,805.6,0.686,11.4,245.6,26.77,81.6,29
2025-09-02 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.05,34.84,922.0,0.769,10.01,275.1,26.89,83.7,34
2025-09-02 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.02,26.64,1026.9,0.822,9.93,184.2,27.23,84.2,37
2025-09-02 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.52,36.81,1111.0,0.784,12.33,318.1,27.61,82.2,39
2025-09-02 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.0,41.45,1162.3,0.687,11.95,206.1,28.14,81.2,40
2025-09-02 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.28,38.19,1209.3,0.685,12.02,180.1,28.42,80.2,39
2025-09-02 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.17,39.29,1224.2,0.704,14.38,279.5,28.43,79.2,37
2025-09-02 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,27.03,45.6,1210.3,1.097,14.76,246.9,28.05,81.5,34
2025-09-02 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,26.26,43.89,1180.2,1.084,12.01,298.7,27.35,81.8,29
2025-09-02 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.43,38.49,1132.2,0.94,10.26,227.2,26.88,82.1,22
2025-09-02 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.61,40.05,1054.6,0.671,9.92,245.0,26.2,81.1,14
2025-09-02 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.99,38.13,936.7,0.409,9.11,76.1,25.56,79.9,0
2025-09-02 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.19,29.95,838.4,0.626,10.67,78.8,25.13,82.7,0
2025-09-02 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.82,26.12,757.0,0.168,10.85,82.9,24.86,82.4,0
2025-09-03 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.01,24.25,699.4,0.202,9.43,56.6,24.77,80.0,0
2025-09-03 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.87,23.67,643.7,0.1,9.43,62.7,24.68,81.3,0
2025-09-03 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,15.76,18.96,614.7,0.169,8.51,66.7,24.21,81.1,0
2025-09-03 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.89,25.49,576.4,0.285,11.29,46.9,24.13,82.1,0
2025-09-03 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.56,29.16,555.8,0.556,11.98,48.9,24.47,82.5,0
2025-09-03 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.42,22.49,538.0,0.451,13.23,40.8,24.61,83.7,0
2025-09-03 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.83,28.21,517.4,0.933,11.9,33.0,25.14,82.4,0
2025-09-03 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.87,25.1,490.5,1.054,13.08,55.4,25.51,83.3,0
2025-09-03 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.23,33.6,559.2,0.658,13.47,246.6,25.61,83.9,14
2025-09-03 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.59,36.15,665.5,0.58,11.58,224.3,26.12,84.2,22
2025-09-03 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.29,35.95,790.9,0.429,10.23,187.7,26.62,82.7,29
2025-09-03 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.9,31.79,904.0,0.59,7.57,251.0,26.94,80.3,34
2025-09-03 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.11,28.03,1009.0,0.656,8.11,250.0,27.26,81.4,37
2025-09-03 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.56,28.33,1112.7,0.579,9.38,289.4,27.81,79.0,39
2025-09-03 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.19,30.21,1179.4,0.66,7.72,296.9,28.09,79.4,40
2025-09-03 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.94,26.57,1215.9,0.848,9.77,306.5,28.19,78.3,39
2025-09-03 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.87,28.81,1227.1,0.756,10.01,290.8,28.31,79.1,37
2025-09-03 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.33,35.13,1208.3,1.101,9.66,305.7,27.85,80.2,34
2025-09-03 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.98,34.8,1176.4,0.738,11.43,233.9,27.5,79.7,29
2025-09-03 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.6,36.07,1126.7,0.781,11.22,241.3,27.01,82.4,22
2025-09-03 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.73,32.98,1047.7,0.494,9.66,201.9,26.32,83.8,14
2025-09-03 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.68,30.79,934.4,0.37,8.61,58.3,26.14,83.7,0
2025-09-03 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.85,27.47,850.5,0.291,7.89,53.4,25.89,82.6,0
2025-09-03 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.11,30.53,770.5,0.497,9.71,49.7,25.14,84.1,0
2025-09-04 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.01,38.02,711.6,0.616,8.59,59.1,24.75,86.1,0
2025-09-04 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.47,30.52,660.5,0.366,7.61,71.7,24.22,84.5,0
2025-09-04 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.47,24.76,621.0,0.129,8.44,48.7,24.04,82.2,0
2025-09-04 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.06,24.4,575.7,0.554,8.71,50.3,24.1,85.2,0
2025-09-04 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.33,25.35,544.7,0.527,8.94,48.2,24.05,86.4,0
2025-09-04 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,12.56,20.28,525.9,0.498,9.35,30.0,24.47,87.1,0
2025-09-04 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,13.85,25.76,499.6,0.593,11.55,30.0,24.63,86.8,0
2025-09-04 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.32,32.33,487.4,0.919,12.4,40.8,25.25,85.0,0
2025-09-04 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.38,31.2,562.6,1.21,12.25,260.4,25.77,85.1,14
2025-09-04 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.37,36.88,678.1,0.856,12.96,181.6,26.24,82.4,22
2025-09-04 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.5,31.95,798.1,0.505,9.62,214.8,26.4,83.2,29
2025-09-04 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.79,31.98,919.8,0.313,8.86,209.3,27.21,81.3,34
2025-09-04 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.19,31.41,1036.1,0.405,8.88,293.2,27.53,83.9,37
2025-09-04 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.04,31.78,1126.2,0.429,10.03,209.5,28.43,81.7,39
2025-09-04 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.46,32.06,1189.3,0.502,10.38,181.8,28.6,79.6,40
2025-09-04 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.35,38.43,1223.1,0.512,12.22,144.0,28.21,81.8,39
2025-09-04 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.32,38.84,1227.9,0.767,12.42,287.8,28.23,80.4,37
2025-09-04 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,27.71,43.14,1219.2,0.979,11.66,198.0,27.64,81.3,34
2025-09-04 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,27.0,41.86,1179.1,0.838,11.08,299.0,27.62,82.4,29
2025-09-04 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,26.07,39.87,1126.6,0.723,10.56,268.5,27.1,84.6,22
2025-09-04 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,25.35,41.73,1050.4,0.452,9.59,241.2,26.33,81.6,14
2025-09-04 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.97,35.8,951.4,0.235,8.14,78.6,25.9,83.7,0
2025-09-04 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.73,34.77,857.5,0.325,7.93,67.8,25.19,84.4,0
2025-09-04 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.29,27.54,771.8,0.568,8.54,68.2,25.11,84.7,0
2025-09-05 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.98,23.79,708.3,0.189,8.98,79.1,24.8,86.0,0
2025-09-05 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.13,25.4,650.9,0.19,8.99,79.7,23.97,87.2,0
2025-09-05 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,13.61,22.24,616.7,0.32,10.85,85.3,23.67,89.0,0
2025-09-05 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,10.87,20.53,581.0,0.224,8.63,56.3,23.56,88.3,0
2025-09-05 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,10.94,18.52,540.4,0.143,8.19,67.3,23.81,87.6,0
2025-09-05 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,14.47,25.82,518.6,0.348,9.9,58.1,24.05,85.0,0
2025-09-05 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,14.29,22.81,497.8,0.765,11.46,53.2,24.38,84.7,0
2025-09-05 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.66,29.36,484.5,1.077,12.87,46.0,24.81,83.2,0
2025-09-05 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.06,30.86,561.0,1.009,12.91,183.6,25.32,84.0,14
2025-09-05 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.31,35.91,684.4,0.67,14.0,204.8,25.86,85.5,22
2025-09-05 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.14,30.79,803.1,0.322,10.83,184.0,26.61,83.3,29
2025-09-05 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.35,29.82,917.4,0.369,9.32,232.9,27.28,82.4,34
2025-09-05 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.09,30.42,1032.6,0.416,11.35,318.6,27.74,81.8,37
2025-09-05 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.73,33.75,1119.8,0.516,10.53,283.9,27.87,80.9,39
2025-09-05 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.76,36.72,1184.4,0.348,10.76,282.8,27.76,79.0,40
2025-09-05 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,23.44,40.29,1221.0,0.305,13.94,314.7,28.04,78.1,39
2025-09-05 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.95,37.94,1235.2,0.549,13.29,201.6,28.26,79.2,37
2025-09-05 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.47,37.56,1218.3,0.844,15.57,323.2,27.79,82.2,34
2025-09-05 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.04,35.17,1182.5,0.844,12.87,320.0,27.64,86.2,29
2025-09-05 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,29.45,43.33,1139.5,0.646,10.44,309.9,27.12,86.0,22
2025-09-05 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,26.6,37.21,1066.5,0.1,9.1,209.5,26.74,85.6,14
2025-09-05 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,24.42,35.81,956.1,0.265,8.79,50.5,26.15,86.1,0
2025-09-05 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,22.17,32.6,854.6,0.347,8.61,55.6,25.41,84.6,0
2025-09-05 23:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.01,31.95,775.2,0.199,9.72,66.0,24.88,86.1,0
2025-09-06 00:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.83,28.15,714.7,0.354,10.68,75.9,24.58,85.2,0
2025-09-06 01:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.33,25.48,661.6,0.68,9.69,84.9,24.24,86.0,0
2025-09-06 02:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.91,25.7,612.5,0.716,10.23,67.4,24.28,86.8,0
2025-09-06 03:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.06,24.7,581.2,0.634,11.93,52.9,24.19,86.7,0
2025-09-06 04:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,14.77,19.51,562.6,0.349,9.14,53.0,24.53,87.0,0
2025-09-06 05:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,15.0,23.35,523.7,0.299,10.32,40.6,24.54,87.6,0
2025-09-06 06:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.99,27.17,502.6,0.673,11.01,48.7,24.39,88.2,0
2025-09-06 07:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,16.18,21.82,482.2,0.294,14.03,30.0,25.04,86.8,0
2025-09-06 08:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.25,28.01,466.0,0.454,12.9,51.4,25.47,87.1,0
2025-09-06 09:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.54,27.31,526.2,0.313,13.9,207.7,26.0,84.6,10
2025-09-06 10:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.22,30.84,603.0,0.363,11.26,218.0,26.21,84.8,16
2025-09-06 11:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.67,31.11,678.1,0.32,10.78,221.8,26.82,84.7,19
2025-09-06 12:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.02,26.51,748.0,0.492,11.44,298.2,27.19,86.5,20
2025-09-06 13:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.51,28.22,775.0,0.425,10.58,258.4,27.7,84.6,19
2025-09-06 14:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.73,22.8,764.9,0.428,12.42,304.7,27.89,84.4,16
2025-09-06 15:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.19,28.39,736.6,0.315,13.6,239.5,28.04,83.9,10
2025-09-06 16:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.05,26.06,690.5,0.392,11.92,53.4,27.87,84.6,0
2025-09-06 17:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.67,26.61,642.1,0.272,12.48,78.2,27.94,85.2,0
2025-09-06 18:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,18.97,30.52,605.8,0.381,14.6,48.0,27.74,82.3,0
2025-09-06 19:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,20.65,34.27,570.4,0.344,10.92,51.6,27.25,84.0,0
2025-09-06 20:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,21.52,37.07,536.9,0.249,8.39,42.5,26.35,83.6,0
2025-09-06 21:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,19.09,27.84,516.6,0.236,10.01,34.2,26.17,81.6,0
2025-09-06 22:00:00,N03,Chem Laboratory,Indoor,Science Bldg,1,17.91,26.59,502.5,0.223,10.6,56.8,25.95,84.2,0
